id,Author,Text,User Location,Country_Code,Tweet Country,created_at,Unnamed: 7
1.37431609806201E+018,Geriirish2," : We'd like to show sweet support to those who have received the COVID-19 Vaccine. Starting today, bring your Vaccine Card t…",,None,None,2021-03-23 11:04:25,
1.37431609854441E+018,lyyved,YOU CAN NOT MAKE ANYONE DO ANYTHING !!!  if  you try you will cause even more MAYHEM     n… ,"Virginia, USA",USA,None,2021-03-23 11:04:26,
1.37431609983622E+018,guyguyArmy,The comments ,Sikafie,None,None,2021-03-23 11:04:26,
1.37431610000402E+018,BlackCountryBCN," : New COVID-19 Response Legislation Finally Recognizes Urgent Needs of People With Disabilities

",The Black Country,None,None,2021-03-23 11:04:26,
1.37431610232347E+018,GuyThom29406006,Nothing to see here!,,None,None,2021-03-23 11:04:27,
1.37431610257513E+018,CraigH28170601,"⁦⁦⁩ , so lucky to be a Canadian! The roll out does keep rolling, 38th to 43d this week. Canada ranked… ",,None,None,2021-03-23 11:04:27,
1.37431610451699E+018,rajsidnik, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,,None,None,2021-03-23 11:04:27,
1.37431610470566E+018,Markwoo68484386," : Please be advised that as per TPH recommendation, St. Charles Garnier Catholic School will be temporarily dismissed as a result…",London,GBR,None,2021-03-23 11:04:27,
1.37431610564955E+018,alina_garner," : Even if you have done so before, you still need to check your COVID-19 risk.

#CheckYourRisk #KeepWalesSafe

…",,None,None,2021-03-23 11:04:27,
1.37431610906786E+018,RRivo,Thank you President Trump  ,New York,USA,None,2021-03-23 11:04:28,
1.37431611061129E+018,HelpHumanity1st," : France’s COVID-19 figures are going up at a 'vertiginous rate' and if the situation does not improve, further lockdown measure…",,None,None,2021-03-23 11:04:28,
1.37431611304827E+018,JaaNoell, : [Fake News alert] The below information is false and does not come from #SASSA. The special COVID-19 SRD grant has only b…,"Houston, TX",None,None,2021-03-23 11:04:29,
1.37431611525451E+018,Mikitee48," : Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…",England,GBR,None,2021-03-23 11:04:30,
1.37431611624847E+018,mahitijamnagar1, : 23 Mar 2021: The Business Travellers Centre (BTC) is officially ready to welcome international business travellers . Serv…,,None,None,2021-03-23 11:04:30,
1.37431611829539E+018,xusernameherex,@_com Preparation of a COVID-19 vaccine that can be given in tablet ,"Malden, MA USA",USA,None,2021-03-23 11:04:30,
1.3743161204261E+018,kikiclements, : Because they cut the line for their vaccinations and instead of using their privilege to advocate for it they continue t…,,None,None,2021-03-23 11:04:31,
1.37431612181427E+018,lovewholoveme12," : idc the point you're trying to make. This is anti vax rhetoric. Encourage ppl to get vaxed AND weigh the continued risks,…",,None,None,2021-03-23 11:04:31,
1.37431612529131E+018,vasanthi9k,Oooooh yeah,,None,None,2021-03-23 11:04:32,
1.3743161260715E+018,HeavyMetalWatch," : The COVID-19 vaccines are here. We'll see you soon. 

#ItsUpToYou ",Manchester,None,None,2021-03-23 11:04:32,
1.3743161268055E+018,theSundaily, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,Petaling Jaya,None,None,2021-03-23 11:04:32,
1.37431612779118E+018,MidlandTrib," : The COVID-19 vaccines are here. We'll see you soon. 

#ItsUpToYou ",Birr,None,None,2021-03-23 11:04:33,
1.3743161308069E+018,RichMacc,"The Facts: Women and Pandemics
The COVID-19 pandemic has had an unprecedented impact in Canada and around the world… ",Bucharest,None,None,2021-03-23 11:04:33,
1.37431613130611E+018,TinaTricker, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors. …,,None,None,2021-03-23 11:04:33,
1.37431613133538E+018,baystreet_ca," : Scores of changes in health care are likely to become permanent due to the COVID-19 pandemic, say Michigan doctors, hospit…",,None,None,2021-03-23 11:04:33,
1.37431613266088E+018,georgiaclarkegc, : The Vaccinations Team in  is responsible for developing the National Clinical Data Store (NCDS) – the national…,"Wales, United Kingdom",None,None,2021-03-23 11:04:34,
1.37431613287469E+018,luciabrawley, : No ICU Beds Available As 10 Doctors Admitted With COVID-19 – KMPDU  ,,None,None,2021-03-23 11:04:34,
1.37431613328569E+018,mattmaguate," : One year on since the first national lockdown, today we join the national #DayOfReflection.

Our thoughts are with thos…",Cebu Doctors' University,None,None,2021-03-23 11:04:34,
1.37431613428813E+018,ParisMahavira,Cabinet Approves Covid-19 Vaccinations for Those Above 45 Years From April 1 and Other Top Stories ,"Bengaluru South, India",IND,None,2021-03-23 11:04:34,
1.3743161369852E+018,GMCancerChamps," : Bowel Cancer Update: find out how  are keeping you safe from COVID-19 during your colonoscopy appointment. 
http…","Manchester, England",GBR,None,2021-03-23 11:04:35,
1.3743161371697E+018,SisterKaff, Covid-19 was never proven to exist so how can the statistics be correct. Wake up GBR,Européenne,None,None,2021-03-23 11:04:35,
1.37431614127173E+018,Ayesha1447," : Even if you have done so before, you still need to check your COVID-19 risk.

#CheckYourRisk #KeepWalesSafe

…",,None,None,2021-03-23 11:04:36,
1.37431614665301E+018,ahmed," : Sure--why not? Why not insist on a 100% increase?
We are now officially living in Cloud Cuckoo Land.

Government workers…",the internet,None,None,2021-03-23 11:04:37,
1.37431615167361E+018,Spacereportern1, : Krispy Kreme is offering a free doughnut in the U.S. to anyone who has received a COVID-19 vaccine  htt…,"Buffalo, NY",USA,None,2021-03-23 11:04:38,
1.37431615223971E+018,ketankumar005, : Good move by NDA. All above 45+ to get COVID-19 vaccine from April 1.,"New Delhi, India",IND,None,2021-03-23 11:04:38,
1.37431615257958E+018,obfado,Aubameyang and Partey to miss Afcon games due to Covid-19 restrictions ,obfado TV,None,None,2021-03-23 11:04:38,
1.37431615282702E+018,JMccly, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors. …,"Delaware, USA",USA,None,2021-03-23 11:04:39,
1.37431615284806E+018,MichaelDriver24, Preparation of a COVID-19 vaccine that can be given in tablet ,"North East, England",GBR,None,2021-03-23 11:04:39,
1.37431615406442E+018,AkhtarChohdry, : Check out the new EASST Review and inspiring reflections on the impact of COVID-19 on research  _NunezCasal…,,None,None,2021-03-23 11:04:39,
1.37431615436216E+018,CaseyDinger1,"Hey, nice to see regulators questioning science by press release from a #Covid vaccine maker.

Too bad they didn’t… ",,None,None,2021-03-23 11:04:39,
1.37431615513797E+018,zyiteblog,Dexamethasone may have saved 'around one million lives' from Covid-19 ,www.zyite.com,None,None,2021-03-23 11:04:39,
1.3743161560609E+018,__einna__,Very supportive stuff! It will help address the shortages of PPEs at the hospital.,"Knoxville, TN",None,None,2021-03-23 11:04:39,
1.37431615637966E+018,TimesTranscript," : ‘WHERE IS THE SUPPO FOR THE POOR?’ 

Actress Liza Soberano on Monday expressed concern over the situation of many Fil…","Moncton, NB",None,None,2021-03-23 11:04:39,
1.37431615765041E+018,starbuqky," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",she/her | multifandom ୭ ✮ ,None,None,2021-03-23 11:04:40,
1.37431615859E+018,ademillo, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"Little Rock, AR",None,None,2021-03-23 11:04:40,
1.37431615874945E+018,Hot963," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ","Indianapolis, Indiana",IND,None,2021-03-23 11:04:40,
1.3743161605823E+018,CatsPrefurHome," : Registration is now open for the drive-through COVID-19 vaccination clinic Wednesday, March 24 at South Puget Sound Com…","Stockport, England",GBR,None,2021-03-23 11:04:40,
1.37431616142524E+018,Ravenhart007, : FT:  Tory PM Cameron personally lobbied senior figures in the Treasury and Downing Street to secure greater access to s…,Kwekwaxawe Kanesda,None,None,2021-03-23 11:04:41,
1.37431616322051E+018,ShakilbuttAhmad," : U.S. officials said AstraZeneca might have included outdated information from its Covid-19 vaccine trial, providing an “incomp…",London,GBR,None,2021-03-23 11:04:41,
1.37431616388322E+018,BCarefulWUWish4,"Find out how Global Customer Service and Human Experiences are transforming in Covid-19 perspective?

The virtual c… ","Philadelphia, PA USA",None,None,2021-03-23 11:04:41,
1.37431616410133E+018,Diana736275261,"3 Hawaii residents fully vaccinated against COVID-19 are infected with the coronavirus
",GBR   Derbyshire  ,None,None,2021-03-23 11:04:41,
1.37431616557358E+018,e_waysee, : Spring has sprung!Please extend the current moratorium on the 2% Medicare sequester cut aka COVID-19 Public Health Emergency!,"Abuja,Nigeria",None,None,2021-03-23 11:04:42,
1.37431616792234E+018,rampracer,Financial Express discusses the effect of Covid-19 pandemic on the #HealthTech industry ,wheeliecatholic.blogspot.com,None,None,2021-03-23 11:04:42,
1.37431616870252E+018,Duncan1770," 11:55-European Commission Vice-President Dombrovskis said on Tuesday that it is""highly unfair""to accuse… ",,None,None,2021-03-23 11:04:42,
1.37431616967543E+018,itsmebuc," : As COVID-19 vaccinations rise, we wonder how much longer will the pandemic last?  

Unfortunately, it’s unlikely enough people…",,None,None,2021-03-23 11:04:43,
1.37431617116865E+018,aleyaiqlima, Preparation of a COVID-19 vaccine that can be given in tablet ,she/her,CAN,None,2021-03-23 11:04:43,
1.37431617228028E+018,am640," : More than a thousand Americans needlessly dying of Covid-19 , dozens more dying of gun violence and more than hundred thousand…","Toronto, Canada",None,None,2021-03-23 11:04:43,
1.37431617581188E+018,BridgendForum, : Neno South Parliamentarian Mark Katsonga Phiri has appealled to the health sector to avoid nepotism and favoritism in the…,"Bridgend, South Wales",None,None,2021-03-23 11:04:44,
1.3743161751366E+018,Mary26042,A sad today. Our colleague Sharon Fether recently lost her husband Les to Covid-19 and today is his funeral. Sincer… ,,None,None,2021-03-23 11:04:44,
1.37431617599642E+018,Andyphone," : Canadians With Disabilities Are Under Increased Financial Stress Due to COVID-19

The pandemic has put the onus on people wi…","Livorno, Toscana, Italy",None,None,2021-03-23 11:04:44,
1.37431617999779E+018,27Lesetja,None,"Pretoria, South Africa",Bangalore,None,2021-03-23 11:04:45,
1.37431618277432E+018,sudhirkn, : A recap of major milestones and achievements of the Government &amp, People of Pakistan in the past year despite the chall…,Bangalore,None,None,2021-03-23 11:04:46
1.37431618354185E+018,mierfar,"NEWS: 80 people receive warnings for breaching Covid-19 regulations 

The Isle of Man Constabulary says officers ar… ",kuala lumpur,None,None,2021-03-23 11:04:46,
1.37431618425071E+018,HelpHumanity1st," : It is believed that over 1,000 health and care workers have died after testing positive for COVID-19 since March 2020.…",,None,None,2021-03-23 11:04:46,
1.37431618568942E+018,LawnDivine582, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,,None,None,2021-03-23 11:04:46,
1.37431618589912E+018,bright_oparaji,"US NIAID Said Results of U.S. trial of AstraZeneca's COVID-19 Vaccine May Contain Outdated Information

",Liverpool ,None,None,2021-03-23 11:04:46,
1.37431618613407E+018,MrBrianHinton, Rally’s should be stopped or avoided immediately in view of increasing COVID-19 cases in the country. These r… ,"Saint Petersburg, FL",None,None,2021-03-23 11:04:46,
1.37431618808022E+018,sennamikakimi," : 2 minutes silence for all the supporters of Owaisi, who were making fun of Covid-19 vaccine.

Isko dekho kaise sharmaa ra…","Greenville, SC",None,None,2021-03-23 11:04:47,
1.37431618814722E+018,canceIedpIans," : Truth be told, COVID-19 took so much away from us. We smile, laugh and live through the pain just so we can go on living bu…",nowheretobefound,None,None,2021-03-23 11:04:47,
1.37431618947267E+018,RootzLife," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ",My own planet,None,None,2021-03-23 11:04:47,
1.37431619161591E+018,deeerylbeee_," : #ShehnaazGill wishes her crush #KartikAaryan a speedy recovery after he tests Covid-19 positive.

#COVID19 #Shehnaazian ht…",,None,None,2021-03-23 11:04:48,
1.37431619224092E+018,BellTree127," : The fight against COVID-19 is bipartisan—that’s why it was important for Mayor , Councilman  an…",秘密,None,None,2021-03-23 11:04:48,
1.3743161927275E+018,Levy051," : As India has vaccinated nearly 4.85 crore beneficiaries against Covid-19 till now, Union health minister  said…",bloemfontein,None,None,2021-03-23 11:04:48,
1.37431619331034E+018,ishehnaaz_Fan,"$REGN NEW AICLE : Regeneron's Lower Dose Of COVID-19 Antibody Cocktail Cuts Hospitalization, Death By 70%… ",,None,None,2021-03-23 11:04:48,
1.37431619479524E+018,AntheaRogers," : ICYMI: New #OxfordVaccine trial data from US, Chile &amp; Peru shows:

• Oxford-AstraZeneca vaccine 79% effective against symp…",GBR,None,None,2021-03-23 11:04:49,
1.37431619680851E+018,Mary26042," :  Testing for Covid-19 is vital if we are to break the chains of transmission and save lives.

 Thank you to those ca…",,None,None,2021-03-23 11:04:49,
1.37431619726989E+018,HeartOfOrleans,(2/4) Residents who don’t have any of the three COVID-19 symptoms (a new and continuous cough, high temperature, lo… ,Orléans Ontario,None,None
1.37431619780257E+018,amy_cfc90," : COVID-19 vaccine eligibility has expanded once again to include every 50 and up, and those 16 &amp; up with health conditions.…",Hell ,None,None,2021-03-23 11:04:49,
1.374316199581E+018,Mattndew1,U.S. health body questions AstraZeneca's COVID-19 vaccine trial data  ,"Muskegon, MI",None,None,2021-03-23 11:04:50,
1.37431620253793E+018,DigitalscotNews," : 1)AstraZeneca vaxx: NOT SO ""SAFE"" AND ""EFFECTIVE"" AFTER ALL.

2)Gee, thanks for your ""concern,"" NIAID.

3)Silicon Valle…","Scotland, United Kingdom",None,None,2021-03-23 11:04:50,
1.37431620472321E+018,YouthAdvocateKe, : Standing ovation to  and the team involved with the vaccination centre and a big thank you to everyone c…,,GBR,None,2021-03-23 11:04:51,
1.37431620617443E+018,IES_London,The race is on to vaccinate Minnesotans quickly enough to avoid another statewide COVID-19 surge. While that pace r… ,"Senate House, London",None,None,2021-03-23 11:04:51,
1.37431620654764E+018,vzonetvgh, : Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery after he tests Covid-19 positive ,"Accra, Ghana",None,None,2021-03-23 11:04:51,
